,Unnamed: 0,database,database_id,uniprot_id,title,organism,taxonomy_id,evidence_level,protein,fold,label_index
5934,5934,sp,Q7LZI5,VM2I1_GLOUS,Disintegrin ussuristatin-1,Gloydius ussuriensis,35671,1,Disintegrins,train,1
5935,5935,sp,Q7LZT4,VM2I2_GLOUS,Disintegrin ussuristatin-2,Gloydius ussuriensis,35671,1,Disintegrins,train,1
5936,5936,sp,P22826,VM2TI_ERIMA,Disintegrin eristicophin,Eristicophis macmahoni,110227,1,Disintegrins,test,1
5937,5937,sp,P81631,VM23B_ECHCA,Disintegrin EC3B,Echis carinatus,40353,1,Disintegrins,train,1
5938,5938,sp,P81630,VM23A_ECHCA,Disintegrin EC3A,Echis carinatus,40353,1,Disintegrins,train,1
5939,5939,sp,M5BGS2,DID_ATHSQ,Disintegrin DS-AS,Atheris squamigera,110225,1,Disintegrins,train,1
5940,5940,sp,M5BGY5,DID_ATHCH,Disintegrin DS-AC,Atheris chlorechis,110216,1,Disintegrins,train,1
5941,5941,sp,M5BHN0,DID_ATHNI,Disintegrin DS-AN,Atheris nitschei,110224,1,Disintegrins,train,1
5942,5942,sp,P21858,VM2_GLOBL,Disintegrin halysin,Gloydius blomhoffii,242054,1,Disintegrins,train,1
5943,5943,sp,P31990,VM2I_LACMU,Disintegrin lachesin,Lachesis muta muta,8753,1,Disintegrins,train,1
5944,5944,sp,P62384,VM2G_TRIAB,Disintegrin albolabrin,Trimeresurus albolabris,8765,1,Disintegrins,train,1
5945,5945,sp,P22828,VM2I_SISTE,Disintegrin tergeminin,Sistrurus tergeminus,8757,1,Disintegrins,train,1
5946,5946,sp,P83041,DID5_CERCE,Disintegrin CC5,Cerastes cerastes,8697,1,Disintegrins,train,1
5947,5947,sp,P31988,VM2_BOTCO,Disintegrin cotiarin,Bothrops cotiara,8727,1,Disintegrins,train,1
5948,5948,sp,P31982,VM2I_CROCC,Disintegrin cerastin,Crotalus cerastes cerastes,31149,1,Disintegrins,train,1
5949,5949,sp,P31984,VM2I_CROMM,Disintegrin molossin,Crotalus molossus molossus,31151,1,Disintegrins,train,1
5950,5950,sp,P31986,VM2I_CROLT,Disintegrin lutosin,Crotalus lutosus,332626,1,Disintegrins,train,1
5951,5951,sp,P31987,VM2I_CROVV,Disintegrin viridin,Crotalus viridis viridis,8742,1,Disintegrins,train,1
5952,5952,sp,P68521,VM2I_CRODD,Disintegrin durissin,Crotalus durissus durissus,31150,1,Disintegrins,train,1
5953,5953,sp,Q3BER2,DID1_ECHOC,Disintegrin Eo1 subunit 1,Echis ocellatus,99586,2,Disintegrins,test,1
5954,5954,sp,P31985,VM2I_CROCE,Disintegrin cereberin,Crotalus cerberus,36309,1,Disintegrins,val,1
5955,5955,sp,P83658,DIDS_ECHCA,Disintegrin schistatin,Echis carinatus,40353,1,Disintegrins,train,1
5956,5956,sp,P62383,VM2G_CRAGM,Disintegrin trigramin-gamma,Craspedocephalus gramineus,8767,1,Disintegrins,train,1
5957,5957,sp,P16338,VM2_AGKPI,Disintegrin applaggin,Agkistrodon piscivorus piscivorus,8716,1,Disintegrins,train,1
5958,5958,sp,P22827,VM2I_SISMB,Disintegrin barbourin,Sistrurus miliarius barbouri,8759,1,Disintegrins,train,1
5959,5959,sp,P82466,VM26B_ECHCS,Disintegrin EC6 subunit beta,Echis carinatus sochureki,124223,1,Disintegrins,train,1
5960,5960,sp,P83044,DID8B_CERCE,Disintegrin CC8B,Cerastes cerastes,8697,1,Disintegrins,val,1
5961,5961,sp,P0C6A8,DID4_MACLO,Disintegrin VLO4,Macrovipera lebetina obtusa,209528,1,Disintegrins,train,1
5962,5962,sp,P0C6A6,DID7A_VIPBB,Disintegrin VB7A,Vipera berus berus,31156,1,Disintegrins,train,1
5963,5963,sp,P0C6A3,DIDBA_ECHML,Disintegrin EMS11A,Echis multisquamatus,93050,1,Disintegrins,train,1
5964,5964,sp,P0C6B0,DID5B_MACLO,Disintegrin VLO5B,Macrovipera lebetina obtusa,209528,1,Disintegrins,train,1
5965,5965,sp,P31981,VM2I_CROBA,Disintegrin basilicin,Crotalus basiliscus,8744,1,Disintegrins,train,1
5966,5966,sp,P83043,DID8A_CERCE,Disintegrin CC8A,Cerastes cerastes,8697,1,Disintegrins,test,1
5967,5967,sp,P0C6E2,DIS_DABPA,Disintegrin viperistatin,Daboia palaestinae,1170828,1,Disintegrins,train,1
5968,5968,sp,P21859,VM2T_PROFL,Disintegrin triflavin,Protobothrops flavoviridis,88087,1,Disintegrins,train,1
5969,5969,sp,P0C6A4,DID5B_ECHOC,Disintegrin EO5B,Echis ocellatus,99586,1,Disintegrins,train,1
5970,5970,sp,Q6T6T2,DID2_BITGA,Disintegrin gabonin-2,Bitis gabonica,8694,1,Disintegrins,val,1
5971,5971,sp,P82465,DID6A_ECHCS,Disintegrin EC6 subunit alpha,Echis carinatus sochureki,124223,1,Disintegrins,train,1
5972,5972,sp,P0C6B5,DIDLB_ECHCA,Disintegrin schistatin-like subunit B,Echis carinatus,40353,1,Disintegrins,val,1
5973,5973,sp,P0C6B4,DIDLA_ECHCA,Disintegrin schistatin-like subunit A,Echis carinatus,40353,1,Disintegrins,train,1
5974,5974,sp,C9E1S2,DIDA_AGKPL,Disintegrin subunit alpha,Agkistrodon piscivorus leucostoma,459671,2,Disintegrins,train,1
5975,5975,sp,Q805F5,DIDA_AGKPI,Disintegrin piscivostatin-alpha,Agkistrodon piscivorus piscivorus,8716,1,Disintegrins,test,1
5976,5976,sp,P81742,DIDAA_ERIMA,Disintegrin EMF10A,Eristicophis macmahoni,110227,1,Disintegrins,train,1
5977,5977,tr,J3SDY6,J3SDY6_CROAD,Disintegrin and metalloproteinase domain-containing protein 17,Crotalus adamanteus,8729,2,Disintegrins,train,1
5978,5978,tr,A0A0K8RYD1,A0A0K8RYD1_CROHD,Disintegrin and metalloproteinase domain-containing protein 17,Crotalus horridus,35024,4,Disintegrins,train,1
5979,5979,tr,A0A8C6XSS4,A0A8C6XSS4_NAJNA,Disintegrin and metalloproteinase domain-containing protein 17,Naja naja,35670,3,Disintegrins,train,1
5980,5980,tr,A0AAW1C9S9,A0AAW1C9S9_CROAD,Disintegrin and metalloproteinase domain-containing protein 17,Crotalus adamanteus,8729,4,Disintegrins,train,1
5981,5981,tr,A0A8C6Y5N2,A0A8C6Y5N2_NAJNA,Disintegrin and metalloproteinase domain-containing protein 10,Naja naja,35670,3,Disintegrins,test,1
5982,5982,sp,P0DW29,VM2_CROMR,Disintegrin morulustatin (Fragment),Crotalus morulus,2782198,1,Disintegrins,val,1
5983,5983,sp,P0C6R6,VM2OI_ECHOC,Disintegrin ocellatin,Echis ocellatus,99586,1,Disintegrins,test,1
5984,5984,sp,P0C6R5,VM2MU_ECHML,Disintegrin multisquamatin,Echis multisquamatus,93050,1,Disintegrins,train,1
5985,5985,sp,P0C6R7,VM2PA_ECHPL,Disintegrin pyramidin-A,Echis pyramidum leakeyi,38415,1,Disintegrins,val,1
5986,5986,sp,P0C7A7,VM2LA_ECHLE,Disintegrin leucogastin-A,Echis leucogaster,504457,1,Disintegrins,train,1
5987,5987,sp,P0C6R8,VM2PB_ECHPL,Disintegrin pyramidin-B,Echis pyramidum leakeyi,38415,1,Disintegrins,train,1
5988,5988,sp,P0C7A8,VM2LB_ECHLE,Disintegrin leucogastin-B,Echis leucogaster,504457,1,Disintegrins,val,1
5989,5989,sp,A2CJE5,VM2IA_CROAT,Disintegrin atroxatin (Fragment),Crotalus atrox,8730,2,Disintegrins,train,1
5990,5990,sp,A2CJE6,VM2IV_CROVV,Disintegrin viridistatin (Fragment),Crotalus viridis viridis,8742,2,Disintegrins,train,1
5991,5991,sp,Q7LZK0,VM2EG_ECHPL,Disintegrin echistatin-gamma,Echis pyramidum leakeyi,38415,1,Disintegrins,train,1
5992,5992,sp,C0HLL1,VM2CD_CRODU,Zinc metalloproteinase/disintegrin-like CdtV1 (Fragment),Crotalus durissus terrificus,8732,1,Disintegrins,train,1
5993,5993,sp,P0DMH4,VM2_BOTFO,Disintegrin (Fragment),Bothrops fonsecai,157549,1,Disintegrins,train,1
5994,5994,sp,Q4JCS1,VM2D2_BITAR,Disintegrin isoform D-2,Bitis arietans,8692,2,Disintegrins,train,1
5995,5995,sp,Q4JCS0,VM2D3_BITAR,Disintegrin isoform D-3,Bitis arietans,8692,2,Disintegrins,train,1
5996,5996,sp,Q3BK17,DIS_CERVI,Disintegrin CV,Cerastes vipera,8698,3,Disintegrins,train,1
5997,5997,sp,Q3BK16,DIDA_CERVI,Disintegrin CV-11-alpha,Cerastes vipera,8698,2,Disintegrins,train,1
5998,5998,sp,Q3BK15,DIDB_CERVI,Disintegrin CV-11-beta (Fragment),Cerastes vipera,8698,2,Disintegrins,train,1
5999,5999,tr,A0A2D4LRZ3,A0A2D4LRZ3_9SAUR,Disintegrin and metalloproteinase domain-containing protein 17,Micrurus spixii,129469,3,Disintegrins,train,1
6000,6000,tr,A0A0F7Z394,A0A0F7Z394_MICFL,Disintegrin and metalloproteinase domain-containing protein 17,Micrurus fulvius,8637,2,Disintegrins,train,1
6001,6001,tr,A0A8C5RFP1,A0A8C5RFP1_LATLA,Disintegrin and metalloproteinase domain-containing protein 17,Laticauda laticaudata,8630,4,Disintegrins,train,1
6002,6002,tr,A0A6J1VD75,A0A6J1VD75_9SAUR,Disintegrin and metalloproteinase domain-containing protein 10,Notechis scutatus,8663,4,Disintegrins,train,1
6003,6003,tr,A0A8C5SIK2,A0A8C5SIK2_LATLA,Disintegrin and metalloproteinase domain-containing protein 10,Laticauda laticaudata,8630,4,Disintegrins,val,1
6004,6004,tr,A0A670ZKQ5,A0A670ZKQ5_PSETE,Disintegrin and metalloproteinase domain-containing protein 10,Pseudonaja textilis,8673,4,Disintegrins,test,1
6005,6005,tr,A0A2D4MCZ9,A0A2D4MCZ9_9SAUR,Disintegrin domain-containing protein (Fragment),Micrurus spixii,129469,4,Disintegrins,train,1
6006,6006,tr,A0A8C6XVY9,A0A8C6XVY9_NAJNA,Disintegrin and metalloproteinase domain-containing protein 20-like,Naja naja,35670,3,Disintegrins,train,1
6007,6007,tr,A0A0K8RZP3,A0A0K8RZP3_CROHD,Disintegrin and metalloproteinase domain-containing protein 9,Crotalus horridus,35024,4,Disintegrins,train,1
6008,6008,tr,A0A8C7E2Y1,A0A8C7E2Y1_NAJNA,Disintegrin and metalloproteinase domain-containing protein 20-like,Naja naja,35670,3,Disintegrins,train,1
6009,6009,tr,V8NZZ2,V8NZZ2_OPHHA,Disintegrin and metalloproteinase domain-containing protein 12 (Fragment),Ophiophagus hannah,8665,3,Disintegrins,train,1
6010,6010,tr,V8PF09,V8PF09_OPHHA,Disintegrin and metalloproteinase domain-containing protein 20 (Fragment),Ophiophagus hannah,8665,3,Disintegrins,train,1
6011,6011,tr,T1DP13,T1DP13_CROHD,Disintegrin and metalloproteinase domain-containing protein 10,Crotalus horridus,35024,2,Disintegrins,train,1
6012,6012,tr,V8NS25,V8NS25_OPHHA,Disintegrin and metalloproteinase domain-containing protein 19 (Fragment),Ophiophagus hannah,8665,3,Disintegrins,test,1
6013,6013,tr,V8PC90,V8PC90_OPHHA,Disintegrin and metalloproteinase domain-containing protein 21 (Fragment),Ophiophagus hannah,8665,3,Disintegrins,train,1
6014,6014,tr,A0A8C6VNS5,A0A8C6VNS5_NAJNA,Disintegrin and metalloproteinase domain-containing protein 9,Naja naja,35670,3,Disintegrins,train,1
6015,6015,tr,A0A8C6YFJ8,A0A8C6YFJ8_NAJNA,Disintegrin and metalloproteinase domain-containing protein 21-like,Naja naja,35670,3,Disintegrins,train,1
6016,6016,tr,A0A8C6XV03,A0A8C6XV03_NAJNA,Disintegrin and metalloproteinase domain-containing protein 20-like,Naja naja,35670,3,Disintegrins,train,1
6017,6017,tr,A0A8C7E2Z0,A0A8C7E2Z0_NAJNA,Disintegrin and metalloproteinase domain-containing protein 20-like,Naja naja,35670,3,Disintegrins,train,1
6018,6018,tr,A0A8C6YBV3,A0A8C6YBV3_NAJNA,Disintegrin and metalloproteinase domain-containing protein 21-like,Naja naja,35670,3,Disintegrins,test,1
6019,6019,tr,A0A8C6XX99,A0A8C6XX99_NAJNA,Disintegrin and metalloproteinase domain-containing protein 20-like,Naja naja,35670,3,Disintegrins,train,1
6020,6020,tr,A0A2H4N385,A0A2H4N385_BOTMO,Disintegrin and metalloproteinase domain-containing protein 10 (Fragment),Bothrops moojeni,98334,2,Disintegrins,train,1
6021,6021,tr,A0AAW1AVJ4,A0AAW1AVJ4_CROAD,Disintegrin and metalloproteinase domain-containing protein 10,Crotalus adamanteus,8729,4,Disintegrins,train,1
6022,6022,tr,A0A1W7RJK7,A0A1W7RJK7_AGKCO,Disintegrin and metalloproteinase domain-containing protein 10,Agkistrodon contortrix contortrix,8713,4,Disintegrins,train,1
6023,6023,tr,A0A2D4FUY2,A0A2D4FUY2_MICCO,Disintegrin and metalloproteinase domain-containing protein 17 (Fragment),Micrurus corallinus,54390,3,Disintegrins,train,1
6024,6024,tr,A0A223PK09,A0A223PK09_DABRR,Disintegrin and metalloproteinase domain-containing protein 17,Daboia russelii,8707,2,Disintegrins,train,1
6025,6025,tr,A0A1W7RJN7,A0A1W7RJN7_AGKCO,Disintegrin and metalloproteinase domain-containing protein 17,Agkistrodon contortrix contortrix,8713,4,Disintegrins,train,1
6026,6026,tr,V8P5I5,V8P5I5_OPHHA,Disintegrin and metalloproteinase domain-containing protein 12 (Fragment),Ophiophagus hannah,8665,3,Disintegrins,train,1
6027,6027,tr,A0A2D4NG76,A0A2D4NG76_9SAUR,Disintegrin and metalloproteinase domain-containing protein 10 (Fragment),Micrurus spixii,129469,3,Disintegrins,train,1
6028,6028,tr,A0A2D4F7Y5,A0A2D4F7Y5_MICCO,Disintegrin and metalloproteinase domain-containing protein 10,Micrurus corallinus,54390,3,Disintegrins,train,1
6029,6029,tr,A0A0B8RYP5,A0A0B8RYP5_9SAUR,Disintegrin and metalloproteinase domain-containing protein 10,Philothamnus irregularis,1899461,4,Disintegrins,train,1
6030,6030,tr,A0A098M0W3,A0A098M0W3_9SAUR,Disintegrin and metalloproteinase domain-containing protein 10,Hypsiglena sp. JMG-2014,1550645,4,Disintegrins,test,1
6031,6031,tr,V8PFC9,V8PFC9_OPHHA,Disintegrin and metalloproteinase domain-containing protein 10 (Fragment),Ophiophagus hannah,8665,3,Disintegrins,test,1
6032,6032,tr,A0A6J1V117,A0A6J1V117_9SAUR,Zinc metalloproteinase-disintegrin-like NaMP,Notechis scutatus,8663,4,Disintegrins,train,1
6033,6033,tr,A0A6P9AUA9,A0A6P9AUA9_PANGU,Disintegrin and metalloproteinase domain-containing protein 9,Pantherophis guttatus,94885,4,Disintegrins,train,1
6034,6034,tr,A0A6P9D8S7,A0A6P9D8S7_PANGU,Disintegrin and metalloproteinase domain-containing protein 17,Pantherophis guttatus,94885,4,Disintegrins,train,1
6035,6035,tr,A0A6G5ZUR1,A0A6G5ZUR1_VIPAN,Disintegrin and metalloproteinase domain-containing protein 2,Vipera anatolica senliki,2604287,2,Disintegrins,train,1
6036,6036,tr,A0A6J1VB39,A0A6J1VB39_9SAUR,Disintegrin and metalloproteinase domain-containing protein 19,Notechis scutatus,8663,4,Disintegrins,train,1
6037,6037,tr,A0A8C5SWV9,A0A8C5SWV9_LATLA,Disintegrin and metalloproteinase domain-containing protein 9,Laticauda laticaudata,8630,4,Disintegrins,train,1
6038,6038,tr,A0A6J1VLY3,A0A6J1VLY3_9SAUR,Disintegrin and metalloproteinase domain-containing protein 9,Notechis scutatus,8663,4,Disintegrins,train,1
6039,6039,tr,A0A9F5IU93,A0A9F5IU93_PYTBI,Disintegrin and metalloproteinase domain-containing protein 9 isoform X1,Python bivittatus,176946,4,Disintegrins,train,1
6040,6040,tr,A0A8C5RH13,A0A8C5RH13_LATLA,Disintegrin and metalloproteinase domain-containing protein 20-like,Laticauda laticaudata,8630,4,Disintegrins,train,1
6041,6041,tr,A0A6J1U832,A0A6J1U832_9SAUR,Disintegrin and metalloproteinase domain-containing protein 20-like,Notechis scutatus,8663,4,Disintegrins,train,1
6042,6042,tr,A0A6J1U8T7,A0A6J1U8T7_9SAUR,Disintegrin and metalloproteinase domain-containing protein 20-like,Notechis scutatus,8663,4,Disintegrins,train,1
6043,6043,tr,A0A6P9BSW2,A0A6P9BSW2_PANGU,Disintegrin and metalloproteinase domain-containing protein 20-like,Pantherophis guttatus,94885,4,Disintegrins,train,1
6044,6044,tr,A0A9F2Q4E9,A0A9F2Q4E9_PYTBI,Disintegrin and metalloproteinase domain-containing protein 20-like,Python bivittatus,176946,4,Disintegrins,train,1
6045,6045,tr,A0A670XV66,A0A670XV66_PSETE,Disintegrin and metalloproteinase domain-containing protein 20-like,Pseudonaja textilis,8673,4,Disintegrins,train,1
6046,6046,tr,A0A6J1U7E5,A0A6J1U7E5_9SAUR,Disintegrin and metalloproteinase domain-containing protein 21-like,Notechis scutatus,8663,4,Disintegrins,train,1
6047,6047,tr,A0A6P9DBE0,A0A6P9DBE0_PANGU,Disintegrin and metalloproteinase domain-containing protein 9-like,Pantherophis guttatus,94885,4,Disintegrins,train,1
6048,6048,tr,A0A8C5RFZ8,A0A8C5RFZ8_LATLA,Disintegrin and metalloproteinase domain-containing protein 20-like,Laticauda laticaudata,8630,4,Disintegrins,test,1
6049,6049,tr,A0A670Y351,A0A670Y351_PSETE,Disintegrin and metalloproteinase domain-containing protein 20-like,Pseudonaja textilis,8673,4,Disintegrins,train,1
6050,6050,tr,A0A6P9BUC5,A0A6P9BUC5_PANGU,Disintegrin and metalloproteinase domain-containing protein 20-like,Pantherophis guttatus,94885,4,Disintegrins,train,1
6051,6051,tr,A0A9F2KW25,A0A9F2KW25_PYTBI,Disintegrin and metalloproteinase domain-containing protein 20-like,Python bivittatus,176946,4,Disintegrins,train,1
6052,6052,tr,A0A6P9DJE7,A0A6P9DJE7_PANGU,Disintegrin and metalloproteinase domain-containing protein 12 isoform X1,Pantherophis guttatus,94885,4,Disintegrins,train,1
6053,6053,tr,A0A6P9D9D3,A0A6P9D9D3_PANGU,Disintegrin and metalloproteinase domain-containing protein 12 isoform X2,Pantherophis guttatus,94885,4,Disintegrins,train,1
6054,6054,tr,A0A9F5IQC4,A0A9F5IQC4_PYTBI,Disintegrin and metalloproteinase domain-containing protein 9 isoform X3,Python bivittatus,176946,4,Disintegrins,test,1
6055,6055,tr,A0A6J1U930,A0A6J1U930_9SAUR,Disintegrin and metalloproteinase domain-containing protein 9-like isoform X2,Notechis scutatus,8663,4,Disintegrins,train,1
6056,6056,tr,A0A6B2F2H2,A0A6B2F2H2_BOTNI,Disintegrin and metalloproteinase domain-containing protein 10,Bothriechis nigroviridis,88079,4,Disintegrins,train,1
6057,6057,tr,A0A6G5ZVR9,A0A6G5ZVR9_VIPAN,Disintegrin and metalloproteinase domain-containing protein 10,Vipera anatolica senliki,2604287,2,Disintegrins,train,1
6058,6058,tr,A0A0F7ZEQ7,A0A0F7ZEQ7_CROAD,Disintegrin and metalloproteinase domain-containing protein 10,Crotalus adamanteus,8729,2,Disintegrins,train,1
6059,6059,tr,A0A6J1U240,A0A6J1U240_9SAUR,Disintegrin and metalloproteinase domain-containing protein 9-like isoform X1,Notechis scutatus,8663,4,Disintegrins,train,1
6060,6060,tr,A0A9F3QTG7,A0A9F3QTG7_PYTBI,Disintegrin and metalloproteinase domain-containing protein 9-like isoform X1,Python bivittatus,176946,4,Disintegrins,train,1
6061,6061,tr,A0A9F5MSP1,A0A9F5MSP1_PYTBI,LOW QUALITY PROTEIN: disintegrin and metalloproteinase domain-containing protein 20-like,Python bivittatus,176946,4,Disintegrins,train,1
6062,6062,tr,A0A8C5RIM3,A0A8C5RIM3_LATLA,Disintegrin and metalloproteinase domain-containing protein 15,Laticauda laticaudata,8630,4,Disintegrins,val,1
6063,6063,tr,A0A9F5J4G3,A0A9F5J4G3_PYTBI,Disintegrin and metalloproteinase domain-containing protein 17,Python bivittatus,176946,4,Disintegrins,train,1
6064,6064,tr,A0A6J1UQZ0,A0A6J1UQZ0_9SAUR,Disintegrin and metalloproteinase domain-containing protein 17,Notechis scutatus,8663,4,Disintegrins,test,1
6065,6065,tr,A0A2D4P005,A0A2D4P005_MICSU,Disintegrin domain-containing protein (Fragment),Micrurus surinamensis,129470,3,Disintegrins,train,1
6066,6066,tr,A0A2D4NE72,A0A2D4NE72_9SAUR,Disintegrin domain-containing protein (Fragment),Micrurus spixii,129469,4,Disintegrins,val,1
6067,6067,tr,A0A2D4Q1W5,A0A2D4Q1W5_MICSU,Disintegrin domain-containing protein,Micrurus surinamensis,129470,4,Disintegrins,train,1
6068,6068,tr,A0A2D4H796,A0A2D4H796_MICLE,Disintegrin domain-containing protein (Fragment),Micrurus lemniscatus lemniscatus,129467,3,Disintegrins,train,1
6069,6069,tr,A0A6J1V516,A0A6J1V516_9SAUR,Disintegrin and metalloproteinase domain-containing protein 10,Notechis scutatus,8663,4,Disintegrins,val,1
6070,6070,tr,A0A6P9B2P4,A0A6P9B2P4_PANGU,Disintegrin and metalloproteinase domain-containing protein 10,Pantherophis guttatus,94885,4,Disintegrins,train,1
6071,6071,tr,A0A6P9B1Z0,A0A6P9B1Z0_PANGU,Disintegrin and metalloproteinase domain-containing protein 10,Pantherophis guttatus,94885,4,Disintegrins,train,1
6072,6072,tr,A0A6P9B9Q5,A0A6P9B9Q5_PANGU,Disintegrin and metalloproteinase domain-containing protein 10,Pantherophis guttatus,94885,4,Disintegrins,train,1
6073,6073,tr,A0A6P9BB28,A0A6P9BB28_PANGU,Disintegrin and metalloproteinase domain-containing protein 10,Pantherophis guttatus,94885,4,Disintegrins,train,1
6074,6074,tr,A0A9F3QUN9,A0A9F3QUN9_PYTBI,Disintegrin and metalloproteinase domain-containing protein 10,Python bivittatus,176946,4,Disintegrins,test,1
6075,6075,tr,A0A6I9XEX3,A0A6I9XEX3_9SAUR,Disintegrin and metalloproteinase domain-containing protein 10,Thamnophis sirtalis,35019,4,Disintegrins,train,1
6076,6076,tr,A0A6P9B6K9,A0A6P9B6K9_PANGU,Disintegrin and metalloproteinase domain-containing protein 10,Pantherophis guttatus,94885,4,Disintegrins,train,1
6077,6077,tr,A0A6I9XU41,A0A6I9XU41_9SAUR,Disintegrin and metalloproteinase domain-containing protein 10,Thamnophis sirtalis,35019,4,Disintegrins,train,1
6078,6078,tr,V8P9I6,V8P9I6_OPHHA,Disintegrin and metalloproteinase domain-containing protein 17 (Fragment),Ophiophagus hannah,8665,3,Disintegrins,train,1
6079,6079,tr,A0A2D4NYT4,A0A2D4NYT4_MICSU,Disintegrin domain-containing protein (Fragment),Micrurus surinamensis,129470,3,Disintegrins,train,1
6080,6080,tr,A0A2D4P016,A0A2D4P016_MICSU,Disintegrin domain-containing protein (Fragment),Micrurus surinamensis,129470,3,Disintegrins,train,1
6081,6081,tr,V8NL69,V8NL69_OPHHA,Disintegrin and metalloproteinase domain-containing protein 10 (Fragment),Ophiophagus hannah,8665,4,Disintegrins,test,1
6082,6082,tr,A0A2D4JGY4,A0A2D4JGY4_MICLE,Disintegrin domain-containing protein (Fragment),Micrurus lemniscatus lemniscatus,129467,4,Disintegrins,train,1
6083,6083,tr,A0A2D4H725,A0A2D4H725_MICLE,Disintegrin domain-containing protein (Fragment),Micrurus lemniscatus lemniscatus,129467,4,Disintegrins,train,1
6084,6084,tr,A0A2D4K4X3,A0A2D4K4X3_9SAUR,Disintegrin domain-containing protein (Fragment),Micrurus paraensis,1970185,4,Disintegrins,train,1
6085,6085,tr,A0A2D4NYV1,A0A2D4NYV1_MICSU,Disintegrin domain-containing protein (Fragment),Micrurus surinamensis,129470,4,Disintegrins,train,1
6086,6086,tr,A0A2D4P0S5,A0A2D4P0S5_MICSU,Disintegrin domain-containing protein (Fragment),Micrurus surinamensis,129470,4,Disintegrins,train,1
6087,6087,tr,A0A2D4P0X4,A0A2D4P0X4_MICSU,Disintegrin domain-containing protein (Fragment),Micrurus surinamensis,129470,4,Disintegrins,train,1
6088,6088,tr,A0A2H6MYF9,A0A2H6MYF9_9SAUR,Disintegrin domain-containing protein (Fragment),Micrurus carvalhoi,3147026,4,Disintegrins,train,1
6089,6089,tr,A0A2H6MYG3,A0A2H6MYG3_9SAUR,Disintegrin domain-containing protein (Fragment),Micrurus carvalhoi,3147026,4,Disintegrins,train,1
6090,6090,tr,A0A2D4JAD7,A0A2D4JAD7_MICLE,Disintegrin domain-containing protein (Fragment),Micrurus lemniscatus lemniscatus,129467,4,Disintegrins,train,1
6091,6091,tr,A0A2H6MYZ4,A0A2H6MYZ4_9SAUR,Disintegrin domain-containing protein (Fragment),Micrurus carvalhoi,3147026,4,Disintegrins,train,1
6092,6092,tr,A0A2D4F771,A0A2D4F771_MICCO,Disintegrin domain-containing protein,Micrurus corallinus,54390,4,Disintegrins,train,1
6093,6093,tr,A0A2D4K530,A0A2D4K530_9SAUR,Disintegrin domain-containing protein (Fragment),Micrurus paraensis,1970185,4,Disintegrins,train,1
6094,6094,tr,A0A2H6MYR1,A0A2H6MYR1_9SAUR,Disintegrin domain-containing protein (Fragment),Micrurus carvalhoi,3147026,4,Disintegrins,train,1
6095,6095,tr,A0A2D4H715,A0A2D4H715_MICLE,Disintegrin domain-containing protein (Fragment),Micrurus lemniscatus lemniscatus,129467,4,Disintegrins,val,1
6096,6096,tr,A0A2D4MD10,A0A2D4MD10_9SAUR,Disintegrin domain-containing protein (Fragment),Micrurus spixii,129469,4,Disintegrins,val,1
6097,6097,tr,A0A2H6MYF4,A0A2H6MYF4_9SAUR,Disintegrin domain-containing protein (Fragment),Micrurus carvalhoi,3147026,4,Disintegrins,test,1
6098,6098,tr,A0A2H6MYK4,A0A2H6MYK4_9SAUR,Disintegrin domain-containing protein (Fragment),Micrurus carvalhoi,3147026,4,Disintegrins,train,1
6099,6099,tr,A0A223PK29,A0A223PK29_DABRR,Disintegrin and metalloproteinase domain-containing protein 19 (Fragment),Daboia russelii,8707,2,Disintegrins,train,1
