,database,database_id,uniprot_id,title,organism,taxonomy_id,evidence_level,protein,fold
1777,tr,A0A182C5Z4,A0A182C5Z4_9SAUR,C-type lectin,Phalotris mertensi,1260334,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1778,tr,A0A175KDY2,A0A175KDY2_9SAUR,C-type lectin,Phalotris mertensi,1260334,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1779,tr,A0A175KDZ1,A0A175KDZ1_9SAUR,C-type lectin,Phalotris mertensi,1260334,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1780,tr,A0A182C5T3,A0A182C5T3_9SAUR,C-type lectin,Phalotris mertensi,1260334,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1781,tr,A0A182C5Y9,A0A182C5Y9_9SAUR,C-type lectin,Phalotris mertensi,1260334,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1782,tr,A0A182C6E1,A0A182C6E1_9SAUR,C-type lectin,Phalotris mertensi,1260334,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1783,tr,A0A182C5T2,A0A182C5T2_9SAUR,C-type lectin,Phalotris mertensi,1260334,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1784,tr,A0A182C5S9,A0A182C5S9_9SAUR,C-type lectin,Phalotris mertensi,1260334,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1785,tr,T1DH48,T1DH48_CROHD,C-type lectin 1b,Crotalus horridus,35024,2,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1786,tr,A0A098LWS8,A0A098LWS8_PYTRG,C-type lectin (Fragment),Python regius,51751,2,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1787,tr,A0A8C6YLY6,A0A8C6YLY6_NAJNA,C-type lectin domain-containing protein,Naja naja,35670,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1788,tr,A0A2D4MVW0,A0A2D4MVW0_9SAUR,C-type lectin domain-containing protein,Micrurus spixii,129469,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1789,tr,A0A8C5RMF6,A0A8C5RMF6_LATLA,C-type lectin domain-containing protein,Laticauda laticaudata,8630,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1790,tr,A0A8C6V8M6,A0A8C6V8M6_NAJNA,C-type lectin domain-containing protein,Naja naja,35670,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,test
1791,tr,A0A8C6VQZ2,A0A8C6VQZ2_NAJNA,C-type lectin domain-containing protein,Naja naja,35670,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1792,tr,A0A670YQV4,A0A670YQV4_PSETE,C-type lectin domain-containing protein,Pseudonaja textilis,8673,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1793,tr,A0A8C6YFM5,A0A8C6YFM5_NAJNA,C-type lectin domain-containing protein,Naja naja,35670,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1794,tr,A0A8C7E6R6,A0A8C7E6R6_NAJNA,C-type lectin domain-containing protein,Naja naja,35670,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1795,tr,A0A2D4MN31,A0A2D4MN31_9SAUR,C-type lectin domain-containing protein,Micrurus spixii,129469,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1796,tr,A0A670ZMU3,A0A670ZMU3_PSETE,C-type lectin domain-containing protein,Pseudonaja textilis,8673,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1797,tr,A0A8C6X4J5,A0A8C6X4J5_NAJNA,C-type lectin domain-containing protein,Naja naja,35670,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1798,tr,A0A2D4GXW8,A0A2D4GXW8_MICCO,C-type lectin domain-containing protein (Fragment),Micrurus corallinus,54390,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1799,tr,A0A8C6VTT9,A0A8C6VTT9_NAJNA,C-type lectin domain-containing protein,Naja naja,35670,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1800,tr,A0A8C5RJ98,A0A8C5RJ98_LATLA,C-type lectin domain-containing protein,Laticauda laticaudata,8630,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,val
1801,tr,A0A8C5WS76,A0A8C5WS76_LATLA,C-type lectin domain-containing protein,Laticauda laticaudata,8630,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1802,tr,A0A670ZKY8,A0A670ZKY8_PSETE,C-type lectin domain-containing protein,Pseudonaja textilis,8673,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1803,tr,A0A8C5SZJ2,A0A8C5SZJ2_LATLA,C-type lectin domain-containing protein,Laticauda laticaudata,8630,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1804,tr,A0A8C5WXW8,A0A8C5WXW8_LATLA,C-type lectin domain-containing protein,Laticauda laticaudata,8630,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1805,tr,A0A2D4IMQ5,A0A2D4IMQ5_MICLE,C-type lectin domain-containing protein,Micrurus lemniscatus lemniscatus,129467,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1806,tr,A0A8C6YCG8,A0A8C6YCG8_NAJNA,C-type lectin domain-containing protein,Naja naja,35670,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,test
1807,tr,A0A8C6VCY4,A0A8C6VCY4_NAJNA,C-type lectin domain-containing protein,Naja naja,35670,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,test
1808,tr,A0A2H6NJP6,A0A2H6NJP6_9SAUR,C-type lectin domain-containing protein (Fragment),Micrurus carvalhoi,3147026,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1809,tr,A0A670ZKS3,A0A670ZKS3_PSETE,C-type lectin domain-containing protein,Pseudonaja textilis,8673,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1810,tr,A0A670ZLA2,A0A670ZLA2_PSETE,C-type lectin domain-containing protein,Pseudonaja textilis,8673,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1811,tr,A0A8C6V8T8,A0A8C6V8T8_NAJNA,C-type lectin domain-containing protein,Naja naja,35670,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1812,tr,A0A2H6NIH3,A0A2H6NIH3_9SAUR,C-type lectin domain-containing protein,Micrurus carvalhoi,3147026,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1813,tr,A0A6J1VJU6,A0A6J1VJU6_9SAUR,C-type lectin domain family 2 member D-like isoform X1,Notechis scutatus,8663,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1814,tr,A0A2D4KF17,A0A2D4KF17_9SAUR,C-type lectin domain-containing protein (Fragment),Micrurus paraensis,1970185,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1815,tr,A0A8C6XE09,A0A8C6XE09_NAJNA,C-type lectin domain-containing protein,Naja naja,35670,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1816,tr,A0A8C5RVB0,A0A8C5RVB0_LATLA,C-type lectin domain-containing protein,Laticauda laticaudata,8630,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1817,tr,A0A8C6V490,A0A8C6V490_NAJNA,C-type lectin domain-containing protein,Naja naja,35670,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1818,tr,A0A2H6ND91,A0A2H6ND91_9SAUR,C-type lectin domain-containing protein (Fragment),Micrurus carvalhoi,3147026,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1819,tr,A0A8C5RCD4,A0A8C5RCD4_LATLA,C-type lectin domain-containing protein,Laticauda laticaudata,8630,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1820,tr,A0A8C5WRV9,A0A8C5WRV9_LATLA,C-type lectin domain-containing protein,Laticauda laticaudata,8630,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1821,tr,A0A8C5WZS8,A0A8C5WZS8_LATLA,C-type lectin domain-containing protein,Laticauda laticaudata,8630,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,val
1822,tr,A0A2D4PZG2,A0A2D4PZG2_MICSU,C-type lectin domain-containing protein (Fragment),Micrurus surinamensis,129470,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1823,tr,A0A8C5WMM7,A0A8C5WMM7_LATLA,C-type lectin domain-containing protein,Laticauda laticaudata,8630,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1824,tr,A0A6J1UPC4,A0A6J1UPC4_9SAUR,C-type lectin domain family 2 member L-like isoform X1,Notechis scutatus,8663,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,val
1825,tr,A0A2D4JQY1,A0A2D4JQY1_MICLE,C-type lectin domain-containing protein,Micrurus lemniscatus lemniscatus,129467,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1826,tr,A0A2D4LY87,A0A2D4LY87_9SAUR,C-type lectin domain-containing protein (Fragment),Micrurus spixii,129469,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1827,tr,H8PG89,H8PG89_9SAUR,C-type lectin isoform 1,Suta nigriceps,687874,2,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1828,tr,A0A8C5S9D0,A0A8C5S9D0_LATLA,C-type lectin domain-containing protein,Laticauda laticaudata,8630,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1829,tr,A0A670ZMH4,A0A670ZMH4_PSETE,C-type lectin domain-containing protein,Pseudonaja textilis,8673,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,val
1830,tr,A0A8C7E6U6,A0A8C7E6U6_NAJNA,C-type lectin domain-containing protein,Naja naja,35670,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1831,tr,A0A2D4LYY9,A0A2D4LYY9_9SAUR,C-type lectin domain-containing protein (Fragment),Micrurus spixii,129469,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1832,tr,A0A670XZM5,A0A670XZM5_PSETE,C-type lectin domain-containing protein,Pseudonaja textilis,8673,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1833,tr,A0A670YUE9,A0A670YUE9_PSETE,C-type lectin domain-containing protein,Pseudonaja textilis,8673,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1834,tr,A0A8C5RN46,A0A8C5RN46_LATLA,C-type lectin domain-containing protein,Laticauda laticaudata,8630,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1835,tr,A0A8C6XEE7,A0A8C6XEE7_NAJNA,C-type lectin domain-containing protein,Naja naja,35670,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1836,tr,A0A2D4L3T6,A0A2D4L3T6_9SAUR,C-type lectin domain-containing protein (Fragment),Micrurus paraensis,1970185,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1837,tr,A0A8C6XD42,A0A8C6XD42_NAJNA,C-type lectin domain-containing protein,Naja naja,35670,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1838,tr,A0A8C6XMA3,A0A8C6XMA3_NAJNA,C-type lectin domain-containing protein,Naja naja,35670,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1839,tr,A0A2D4LY76,A0A2D4LY76_9SAUR,C-type lectin domain-containing protein,Micrurus spixii,129469,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,val
1840,tr,A0A670Z485,A0A670Z485_PSETE,C-type lectin domain-containing protein,Pseudonaja textilis,8673,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,val
1841,tr,A0A670ZMV3,A0A670ZMV3_PSETE,C-type lectin domain-containing protein,Pseudonaja textilis,8673,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,val
1842,tr,A0A8C6XDC6,A0A8C6XDC6_NAJNA,C-type lectin domain-containing protein,Naja naja,35670,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1843,tr,A0A8C6XJI2,A0A8C6XJI2_NAJNA,C-type lectin domain-containing protein,Naja naja,35670,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,val
1844,tr,A0A670ZP28,A0A670ZP28_PSETE,C-type lectin domain-containing protein,Pseudonaja textilis,8673,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,test
1845,tr,A0A8C6YFN5,A0A8C6YFN5_NAJNA,C-type lectin domain-containing protein,Naja naja,35670,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1846,tr,A0A2D4J2H5,A0A2D4J2H5_MICLE,C-type lectin domain-containing protein (Fragment),Micrurus lemniscatus lemniscatus,129467,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1847,tr,A0A670YI81,A0A670YI81_PSETE,C-type lectin domain-containing protein,Pseudonaja textilis,8673,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,val
1848,tr,A0A8C5SHV0,A0A8C5SHV0_LATLA,C-type lectin domain-containing protein,Laticauda laticaudata,8630,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1849,tr,A0A2D4GAZ3,A0A2D4GAZ3_MICCO,C-type lectin domain-containing protein (Fragment),Micrurus corallinus,54390,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1850,tr,A0A8C5SJ92,A0A8C5SJ92_LATLA,C-type lectin domain-containing protein,Laticauda laticaudata,8630,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1851,tr,A0A2D4GB09,A0A2D4GB09_MICCO,C-type lectin domain-containing protein (Fragment),Micrurus corallinus,54390,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1852,tr,A0A2D4GSD3,A0A2D4GSD3_MICCO,C-type lectin domain-containing protein (Fragment),Micrurus corallinus,54390,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1853,tr,A0A670Z755,A0A670Z755_PSETE,C-type lectin domain-containing protein,Pseudonaja textilis,8673,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,val
1854,tr,A0A8C5SBF0,A0A8C5SBF0_LATLA,C-type lectin domain-containing protein,Laticauda laticaudata,8630,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1855,tr,A0A2D4H3K2,A0A2D4H3K2_MICCO,C-type lectin domain-containing protein (Fragment),Micrurus corallinus,54390,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1856,tr,A0A2D4L0C8,A0A2D4L0C8_9SAUR,C-type lectin domain-containing protein (Fragment),Micrurus paraensis,1970185,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1857,tr,A0A670Z1J1,A0A670Z1J1_PSETE,C-type lectin domain-containing protein,Pseudonaja textilis,8673,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1858,tr,A0A8C6VMR8,A0A8C6VMR8_NAJNA,C-type lectin domain-containing protein,Naja naja,35670,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1859,tr,A0A2D4G9B5,A0A2D4G9B5_MICCO,C-type lectin domain-containing protein (Fragment),Micrurus corallinus,54390,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1860,tr,A0A670Z0Z1,A0A670Z0Z1_PSETE,C-type lectin domain-containing protein,Pseudonaja textilis,8673,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1861,tr,A0A670YUE1,A0A670YUE1_PSETE,C-type lectin domain-containing protein,Pseudonaja textilis,8673,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1862,tr,A0A8C6VPK9,A0A8C6VPK9_NAJNA,C-type lectin domain-containing protein,Naja naja,35670,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1863,tr,A0A2D4GSC5,A0A2D4GSC5_MICCO,C-type lectin domain-containing protein (Fragment),Micrurus corallinus,54390,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1864,tr,A0A8C5S6B5,A0A8C5S6B5_LATLA,C-type lectin domain-containing protein,Laticauda laticaudata,8630,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1865,tr,A0A2D4KA90,A0A2D4KA90_9SAUR,C-type lectin domain-containing protein (Fragment),Micrurus paraensis,1970185,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1866,tr,A0A2D4PF94,A0A2D4PF94_MICSU,C-type lectin domain-containing protein (Fragment),Micrurus surinamensis,129470,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1867,tr,A0A8C6VR17,A0A8C6VR17_NAJNA,C-type lectin domain-containing protein,Naja naja,35670,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,test
1868,tr,A0A8C5SA63,A0A8C5SA63_LATLA,C-type lectin domain-containing protein,Laticauda laticaudata,8630,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1869,tr,A0A8C5S740,A0A8C5S740_LATLA,C-type lectin domain-containing protein,Laticauda laticaudata,8630,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1870,tr,A0AAW1BUK1,A0AAW1BUK1_CROAD,C-type lectin domain family 2 member D-like,Crotalus adamanteus,8729,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,test
1871,tr,A0AAW1BV42,A0AAW1BV42_CROAD,C-type lectin domain family 2 member D-like,Crotalus adamanteus,8729,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,test
1872,tr,A0AAW1BTZ5,A0AAW1BTZ5_CROAD,C-type lectin domain family 2 member D-like,Crotalus adamanteus,8729,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,test
1873,tr,A0AAW1BUU4,A0AAW1BUU4_CROAD,C-type lectin domain family 2 member D-like,Crotalus adamanteus,8729,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1874,tr,A0AAW1C076,A0AAW1C076_CROAD,C-type lectin domain family 5 member A-like,Crotalus adamanteus,8729,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,test
1875,tr,A0A2D4FIK5,A0A2D4FIK5_MICCO,C-type lectin domain-containing protein (Fragment),Micrurus corallinus,54390,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1876,tr,A0A098M188,A0A098M188_9SAUR,C-type lectin 6a,Hypsiglena sp. JMG-2014,1550645,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1877,tr,A0A346CLY5,A0A346CLY5_9SAUR,C-type lectin 8 (Fragment),Ahaetulla prasina,499056,2,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,val
1878,tr,A0A346CLW7,A0A346CLW7_BORPO,C-type lectin 7 (Fragment),Borikenophis portoricensis,1260276,2,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,val
1879,tr,A0A098M247,A0A098M247_9SAUR,C-type lectin 3,Hypsiglena sp. JMG-2014,1550645,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1880,tr,A0A0B8RYV5,A0A0B8RYV5_9SAUR,C-type lectin 4,Philothamnus irregularis,1899461,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1881,tr,A0AAW1BYX8,A0AAW1BYX8_CROAD,C-type lectin domain family 17 member A-like,Crotalus adamanteus,8729,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1882,tr,A0AAW1B958,A0AAW1B958_CROAD,C-type lectin domain family 17 member A-like,Crotalus adamanteus,8729,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1883,tr,A0AAW1BXK5,A0AAW1BXK5_CROAD,C-type lectin domain family 4 member G-like,Crotalus adamanteus,8729,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1884,tr,A0A0B8RSX0,A0A0B8RSX0_9SAUR,C-type lectin 1,Philothamnus irregularis,1899461,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1885,tr,A0A346CLZ2,A0A346CLZ2_9SAUR,C-type lectin 5 (Fragment),Ahaetulla prasina,499056,2,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1886,tr,A0AAW1B3P7,A0AAW1B3P7_CROAD,C-type mannose receptor 2,Crotalus adamanteus,8729,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,test
1887,tr,A0A670ZQG5,A0A670ZQG5_PSETE,C-type lectin domain-containing protein,Pseudonaja textilis,8673,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1888,tr,A0AAW1BAJ3,A0AAW1BAJ3_CROAD,C-type lectin domain family 4 member K-like,Crotalus adamanteus,8729,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1889,tr,A0AAW1B8J5,A0AAW1B8J5_CROAD,C-type lectin domain family 17 member A-like,Crotalus adamanteus,8729,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,test
1890,tr,A0AAW1B8S0,A0AAW1B8S0_CROAD,C-type lectin domain family 17 member A-like,Crotalus adamanteus,8729,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1891,tr,A0AAW1BEQ4,A0AAW1BEQ4_CROAD,C-type lectin domain family 2 member D6-like,Crotalus adamanteus,8729,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1892,tr,A0AAW1BE90,A0AAW1BE90_CROAD,C-type lectin,Crotalus adamanteus,8729,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1893,tr,V8NAU1,V8NAU1_OPHHA,C-type lectin domain-containing protein (Fragment),Ophiophagus hannah,8665,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1894,tr,V8NFT1,V8NFT1_OPHHA,C-type lectin domain-containing protein (Fragment),Ophiophagus hannah,8665,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1895,tr,V8NGQ0,V8NGQ0_OPHHA,C-type lectin domain-containing protein,Ophiophagus hannah,8665,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1896,tr,V8N8Q5,V8N8Q5_OPHHA,C-type lectin domain-containing protein (Fragment),Ophiophagus hannah,8665,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1897,tr,V8P038,V8P038_OPHHA,C-type lectin domain-containing protein (Fragment),Ophiophagus hannah,8665,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1898,tr,A0A1I9KNS2,A0A1I9KNS2_VIPAA,C-type lectin snaclec-2,Vipera ammodytes ammodytes,8705,2,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1899,tr,A0A1I9KNP1,A0A1I9KNP1_VIPAA,C-type lectin snaclec-4,Vipera ammodytes ammodytes,8705,2,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1900,tr,V8N4Y5,V8N4Y5_OPHHA,C-type lectin domain-containing protein (Fragment),Ophiophagus hannah,8665,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1901,tr,V8N6P1,V8N6P1_OPHHA,C-type lectin domain-containing protein (Fragment),Ophiophagus hannah,8665,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1902,tr,V8NMR8,V8NMR8_OPHHA,C-type lectin domain-containing protein (Fragment),Ophiophagus hannah,8665,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1903,tr,V8P0A4,V8P0A4_OPHHA,C-type lectin domain-containing protein (Fragment),Ophiophagus hannah,8665,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1904,tr,T2HQM6,T2HQM6_OVOOK,C-type lectin beta subunit (Fragment),Ovophis okinavensis,8769,2,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1905,tr,A0A8C6XRB2,A0A8C6XRB2_NAJNA,C-type lectin domain containing 5A,Naja naja,35670,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1906,tr,T2HQ69,T2HQ69_OVOOK,C-type lectin beta subunit (Fragment),Ovophis okinavensis,8769,2,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1907,tr,V8N718,V8N718_OPHHA,C-type lectin domain-containing protein (Fragment),Ophiophagus hannah,8665,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1908,tr,V8NBS4,V8NBS4_OPHHA,C-type lectin domain-containing protein (Fragment),Ophiophagus hannah,8665,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1909,tr,V8NQF7,V8NQF7_OPHHA,C-type lectin domain-containing protein (Fragment),Ophiophagus hannah,8665,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1910,tr,A0A8C6XKM2,A0A8C6XKM2_NAJNA,C-type lectin domain containing 19A,Naja naja,35670,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1911,tr,A0A8C6Y6Y9,A0A8C6Y6Y9_NAJNA,C-type lectin domain containing 11A,Naja naja,35670,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1912,tr,A0A8C5SKP2,A0A8C5SKP2_LATLA,C-type lectin domain containing 11A,Laticauda laticaudata,8630,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1913,tr,A0A8C5RDL4,A0A8C5RDL4_LATLA,C-type lectin domain containing 19A,Laticauda laticaudata,8630,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,val
1914,tr,U3TDJ3,U3TDJ3_OVOOK,C-type_lectin_beta-subunit (Fragment),Ovophis okinavensis,8769,2,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1915,tr,A0A2D4EQW8,A0A2D4EQW8_MICCO,C-type lectin domain-containing protein (Fragment),Micrurus corallinus,54390,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1916,tr,A0A2D4ER09,A0A2D4ER09_MICCO,C-type lectin domain-containing protein (Fragment),Micrurus corallinus,54390,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,val
1917,tr,A0A2D4KX41,A0A2D4KX41_9SAUR,C-type lectin domain-containing protein (Fragment),Micrurus paraensis,1970185,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1918,tr,A0AAW1B712,A0AAW1B712_CROAD,C-type lectin domain-containing protein,Crotalus adamanteus,8729,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,test
1919,tr,A0AAW1AQI2,A0AAW1AQI2_CROAD,C-type lectin domain-containing protein,Crotalus adamanteus,8729,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1920,tr,A0AAW1BWS9,A0AAW1BWS9_CROAD,C-type lectin domain-containing protein (Fragment),Crotalus adamanteus,8729,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1921,tr,A0AAW1B6I4,A0AAW1B6I4_CROAD,C-type lectin domain-containing protein,Crotalus adamanteus,8729,4,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,train
1922,tr,A0A8C5WY95,A0A8C5WY95_LATLA,C-type lectin domain family 3 member A,Laticauda laticaudata,8630,3,Clustered_C-Type_Lectins_or_Lectin-Like_Proteins,val
